t_ms,value
0.0,37
18.0,38
36.0,37
50.0,41
71.0,42
86.0,39
100.0,-1260
116.0,-2068
131.0,-2566
145.0,-2841
159.0,-3089
175.0,-3301
189.0,-3506
207.0,-3709
228.0,-3894
242.0,-4041
258.0,-4168
278.0,-4296
292.0,-4395
306.0,-4474
320.0,-4544
337.0,-4621
352.0,-4683
366.0,-4738
382.0,-4798
396.0,-4849
410.0,-4889
427.0,-4916
441.0,-4961
459.0,-4999
473.0,-5021
488.0,-5048
502.0,-5070
517.0,-5090
