t_ms,value
0.0,38
19.0,41
33.0,43
47.0,41
68.0,-859
84.0,-2408
98.0,-2992
116.0,-3383
132.0,-3710
148.0,-4017
165.0,-4285
181.0,-4512
196.0,-4721
214.0,-4940
229.0,-5089
247.0,-5222
261.0,-5366
277.0,-5468
295.0,-5593
311.0,-5685
326.0,-5771
342.0,-5833
355.0,-5889
369.0,-5940
387.0,-5980
400.0,-6036
416.0,-6074
430.0,-6119
446.0,-6149
468.0,-6175
483.0,-6226
509.0,-6239
524.0,-6291
