t_ms,value
0.0,41
20.0,30
38.0,34
55.0,32
71.0,34
86.0,38
105.0,-1314
120.0,-2390
137.0,-2769
152.0,-3070
172.0,-3309
187.0,-3586
203.0,-3745
218.0,-3914
236.0,-4074
254.0,-4188
268.0,-4314
285.0,-4410
299.0,-4497
317.0,-4590
333.0,-4653
347.0,-4720
362.0,-4773
377.0,-4828
394.0,-4872
411.0,-4916
426.0,-4958
440.0,-4993
458.0,-5018
472.0,-5049
487.0,-5074
502.0,-5095
517.0,-5116
