t_ms,value
0.0,36
18.0,37
40.0,38
55.0,38
69.0,42
83.0,32
100.0,-1333
113.0,-1991
129.0,-2296
143.0,-2609
158.0,-2860
176.0,-3109
190.0,-3368
204.0,-3543
221.0,-3706
235.0,-3861
249.0,-3988
263.0,-4101
278.0,-4197
293.0,-4307
308.0,-4413
322.0,-4489
336.0,-4554
353.0,-4625
366.0,-4690
382.0,-4738
398.0,-4797
413.0,-4849
435.0,-4886
449.0,-4943
466.0,-4978
480.0,-5009
494.0,-5032
509.0,-5056
526.0,-5080
