t_ms,value
0.0,37
15.0,37
29.0,36
43.0,-1647
57.0,-2541
72.0,-2979
87.0,-3355
101.0,-3639
116.0,-3906
133.0,-4202
147.0,-4431
161.0,-4604
177.0,-4778
192.0,-4965
206.0,-5107
224.0,-5231
238.0,-5381
252.0,-5486
266.0,-5574
281.0,-5657
295.0,-5732
309.0,-5801
325.0,-5859
342.0,-5908
358.0,-5981
374.0,-6023
389.0,-6059
405.0,-6099
421.0,-6132
437.0,-6165
455.0,-6199
470.0,-6220
485.0,-6262
499.0,-6267
515.0,-6294
533.0,-6331
